erpid,year,month,region,inn,ogrn,organization_name,type_name,kind_knm,start_date,end_date,foiv,reasons,risk_category
78220041000103909859,2022,10,Санкт-Петербург,7802114830,1037804019340,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ШКОЛА № 584 'ОЗЕРКИ' ВЫБОРГСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-10-21,2022-10-21,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000103919564,2022,10,Санкт-Петербург,7806040080,1037816003686,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 187 КРАСНОГВАРДЕЙСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-10-21,2022-10-21,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000103935156,2022,10,Санкт-Петербург,7826049588,1027810301606,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №266 С УГЛУБЛЕННЫМ ИЗУЧЕНИЕМ ИНОСТРАННЫХ ЯЗЫКОВ АДМИРАЛТЕЙСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-10-21,2022-10-21,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000103909842,2022,10,Санкт-Петербург,7802144225,1027801583006,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ЛИЦЕЙ № 486 ВЫБОРГСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-10-19,2022-10-19,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000103895594,2022,10,Санкт-Петербург,7826048665,1027810242910,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 564 АДМИРАЛТЕЙСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-10-19,2022-10-19,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000103882172,2022,10,Санкт-Петербург,7802141312,1027801583677,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 90 ВЫБОРГСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-10-20,2022-10-20,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000103825366,2022,10,Санкт-Петербург,7809023075,1027810344760,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ШКОЛА № 616 АДМИРАЛТЕЙСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА 'ЦЕНТР АБИЛИТАЦИИ С ИНДИВИДУАЛЬНЫМИ ФОРМАМИ ОБУЧЕНИЯ 'ДИНАМИКА',Внеплановое КНМ,Инспекционный визит,2022-10-20,2022-10-20,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000103854478,2022,10,Санкт-Петербург,7826718447,1037851014233,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 243 АДМИРАЛТЕЙСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-10-20,2022-10-20,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000103906712,2022,10,Санкт-Петербург,7806103854,1037816030922,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 129 КРАСНОГВАРДЕЙСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-10-20,2022-10-20,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,4
78220041000103882120,2022,10,Санкт-Петербург,7802145370,1027801583908,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ЛИЦЕЙ № 623 ИМЕНИ ИВАНА ПЕТРОВИЧА ПАВЛОВА ВЫБОРГСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-10-20,2022-10-20,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000103849809,2022,10,Санкт-Петербург,7826717274,1027810356221,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 229 АДМИРАЛТЕЙСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-10-20,2022-10-20,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000103893831,2022,10,Санкт-Петербург,7802144070,1027801583930,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГИМНАЗИЯ № 652 ВЫБОРГСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-10-20,2022-10-20,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000103895881,2022,10,Санкт-Петербург,7806042898,1027804187927,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 349 С УГЛУБЛЕННЫМ ИЗУЧЕНИЕМ АНГЛИЙСКОГО ЯЗЫКА КРАСНОГВАРДЕЙСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-10-20,2022-10-20,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000103906678,2022,10,Санкт-Петербург,7806044327,1037816029492,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №195 КРАСНОГВАРДЕЙСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-10-20,2022-10-21,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000103907241,2022,10,Санкт-Петербург,7806105273,1027804187971,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 160 С УГЛУБЛЕННЫМ ИЗУЧЕНИЕМ АНГЛИЙСКОГО ЯЗЫКА КРАСНОГВАРДЕЙСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-10-20,2022-10-20,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000103908275,2022,10,Санкт-Петербург,7826048658,1037851005048,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ НАЧАЛЬНАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 615 АДМИРАЛТЕЙСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-10-20,2022-10-20,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000103909820,2022,10,Санкт-Петербург,7802123345,1027801583590,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 103 С УГЛУБЛЕННЫМ ИЗУЧЕНИЕМ МАТЕМАТИКИ ВЫБОРГСКОГО  РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-10-20,2022-10-20,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000103909828,2022,10,Санкт-Петербург,7802143493,1027801583556,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 453 ВЫБОРГСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА ИМЕНИ СЕРГЕЯ ЖУКОВА,Внеплановое КНМ,Инспекционный визит,2022-10-20,2022-10-20,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000103829111,2022,10,Санкт-Петербург,7826717620,1027810344100,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 238 С УГЛУБЛЕННЫМ ИЗУЧЕНИЕМ АНГЛИЙСКОГО ЯЗЫКА АДМИРАЛТЕЙСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-10-20,2022-10-20,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000103881156,2022,10,Санкт-Петербург,7802143126,1027801582973,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 474 ВЫБОРГСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-10-19,2022-10-19,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000103888810,2022,10,Санкт-Петербург,7710884741,1117746182399,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ 'МАГИСТРАЛЬ СЕВЕРНОЙ СТОЛИЦЫ',Внеплановое КНМ,Выездная проверка,2022-10-19,2022-11-01,Роспотребнадзор,"(Постановление 336) Требование прокурора в рамках надзора за исполнением законов, соблюдением прав и свобод человека и гражданина по поступившим в органы прокуратуры материалам и обращениям",5
78220041000104150766,2022,11,Санкт-Петербург,7817026619,1027808757239,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ОСНОВНАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 465 КОЛПИНСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-11-18,2022-11-18,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000104190472,2022,11,Санкт-Петербург,7805149454,1027802737863,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 501 С УГЛУБЛЕННЫМ ИЗУЧЕНИЕМ ПРЕДМЕТА ИНФОРМАТИКИ И ИНФОРМАЦИОННО-КОММУНИКАЦИОННЫХ ТЕХНОЛОГИЙ КИРОВСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-11-18,2022-11-18,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,4
78220041000104193383,2022,11,Санкт-Петербург,7805149214,1027802740459,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 240 КИРОВСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-11-18,2022-11-18,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,4
78220041000104193838,2022,11,Санкт-Петербург,7805011953,1037811059494,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 264 КИРОВСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-11-18,2022-11-18,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,4
78220041000104193075,2022,11,Санкт-Петербург,7805149253,1027802726050,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 254 С УГЛУБЛЕННЫМ ИЗУЧЕНИЕМ АНГЛИЙСКОГО ЯЗЫКА КИРОВСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-11-18,2022-11-18,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000104190387,2022,11,Санкт-Петербург,7805146742,1037811001062,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГИМНАЗИЯ №261 КИРОВСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-11-18,2022-11-18,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,4
78220041000104209198,2022,11,Санкт-Петербург,7814028449,1027807581460,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ЛИЦЕЙ № 64 ПРИМОРСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-11-18,2022-11-18,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000104136303,2022,11,Санкт-Петербург,7817027281,1027808758262,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 588 КОЛПИНСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-11-18,2022-11-18,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000104137619,2022,11,Санкт-Петербург,7817026979,1027808758229,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 589 КОЛПИНСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-11-18,2022-11-18,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000104181428,2022,11,Санкт-Петербург,4704073972,1074704003428,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ 'ОПТОВИК',Внеплановое КНМ,Выездная проверка,2022-11-21,2022-12-02,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,1
78220041000104184374,2022,11,Санкт-Петербург,4704048567,1024700875979,МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ 'ГАВРИЛОВСКАЯ ОСНОВНАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА',Внеплановое КНМ,Выездная проверка,2022-11-21,2022-12-02,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,1
78220041000104186754,2022,11,Санкт-Петербург,4704034613,1024700871293,МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ 'ЖИТКОВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА',Внеплановое КНМ,Выездная проверка,2022-11-21,2022-12-02,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,1
78220041000104201942,2022,11,Санкт-Петербург,7805149359,1027802728018,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №381 КИРОВСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-11-21,2022-11-21,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000104202290,2022,11,Санкт-Петербург,7805149341,1037811024349,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ЛИЦЕЙ №378 КИРОВСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-11-21,2022-11-21,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000104203625,2022,11,Санкт-Петербург,7805011569,1027802740570,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГИМНАЗИЯ № 248 КИРОВСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-11-21,2022-11-21,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000104204968,2022,11,Санкт-Петербург,7805149292,1027802735993,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №277 КИРОВСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-11-21,2022-11-21,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000104223013,2022,11,Санкт-Петербург,7811022992,1027806075736,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №569 НЕВСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-11-21,2022-11-21,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000104223059,2022,11,Санкт-Петербург,7811023019,1027806079927,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №571 С УГЛУБЛЕННЫМ ИЗУЧЕНИЕМ АНГЛИЙСКОГО ЯЗЫКА НЕВСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-11-21,2022-11-21,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000104221485,2022,11,Санкт-Петербург,7811022720,1037825019650,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 26 С УГЛУБЛЕННЫМ ИЗУЧЕНИЕМ ФРАНЦУЗСКОГО ЯЗЫКА НЕВСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-11-21,2022-11-21,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000104138323,2022,11,Санкт-Петербург,7820337251,1147847205681,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ШКОЛА № 93 ПУШКИНСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-11-21,2022-11-21,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000104209498,2022,11,Санкт-Петербург,7814777913,1207800084425,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 573 ПРИМОРСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-11-21,2022-11-21,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000104221323,2022,11,Санкт-Петербург,7814103512,1037832010281,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ЛИЦЕЙ № 40 ПРИМОРСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-11-21,2022-11-21,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000104135135,2022,11,Санкт-Петербург,7817027098,1027808757899,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 258 С УГЛУБЛЕННЫМ ИЗУЧЕНИЕМ ФИЗИКИ И ХИМИИ КОЛПИНСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-11-21,2022-11-21,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000104135477,2022,11,Санкт-Петербург,7817027002,1027808758669,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 461 КОЛПИНСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-11-21,2022-11-21,Роспотребнадзор,"(Постановление 336) Непосредственная угроза возникновения чрезвычайных ситуаций природного и (или) техногенного характера, факты возникновения чрезвычайных ситуаций природного и (или) техногенного характера",
78220041000104187514,2022,11,Санкт-Петербург,4704035078,1034700871424,МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ 'ВЕЩЕВСКАЯ ОСНОВНАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА',Внеплановое КНМ,Выездная проверка,2022-11-21,2022-12-02,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,1
78220041000104201863,2022,11,Санкт-Петербург,4718010891,1024702049481,МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ 'СЕЛИВАНОВСКАЯ ОСНОВНАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА',Внеплановое КНМ,Выездная проверка,2022-11-21,2022-12-02,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,1
78220041000104051818,2022,11,Санкт-Петербург,7806038796,1027804182559,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГИМНАЗИЯ № 664 КРАСНОГВАРДЕЙСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Внеплановое КНМ,Инспекционный визит,2022-11-09,2022-11-09,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
78220041000104100960,2022,11,Санкт-Петербург,072500835630,321265100106581,КОЖАЕВА ЕЛИЗАВЕТА МАХМУДОВНА,Внеплановое КНМ,Инспекционный визит,2022-11-09,2022-11-09,Роспотребнадзор,"(Постановление 336) Непосредственная угроза причинения вреда жизни и тяжкого вреда здоровью граждан, факты причинения вреда жизни и тяжкого вреда здоровью граждан",
78220041000104108140,2022,11,Санкт-Петербург,7701215046,1025202617461,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ 'МУЛТОН ПАРТНЕРС',Внеплановое КНМ,Выездная проверка,2022-11-09,2022-11-22,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,2
78220041000103959014,2022,11,Санкт-Петербург,7813421689,1089847299937,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ 'ПРОДОВОЛЬСТВЕННЫЙ РЕЗЕРВ',Внеплановое КНМ,Выездная проверка,2022-11-08,2022-11-21,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,3
78220041000104061009,2022,11,Санкт-Петербург,7806103861,1037816029426,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 152 КРАСНОГВАРДЕЙСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА ИМЕНИ ГЕРОЯ РОССИЙСКОЙ ФЕДЕРАЦИИ Т.А. АПАКИДЗЕ,Внеплановое КНМ,Инспекционный визит,2022-11-08,2022-11-08,Роспотребнадзор,(Постановление 336) Поручение Президента Российской Федерации,
